HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image1,Input.image2,Input.image3,Input.image4,Input.image5,Input.image6,Input.wmc_qc,Input.wmi_qc,Input.nwm_qc,Answer.image1,Answer.image2,Answer.image3,Answer.image4,Answer.image5,Answer.image6,Answer.nwm_qc,Answer.wmc_qc,Answer.wmi_qc,Approve,Reject
33P2GD6NRN70JHX9D9RFIBLCX0YHKV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3COPXFW7XCSUJITRMO4LG4JQT7TPKF,AM3R2Z15PS86B,Submitted,Sat Apr 24 17:25:53 PDT 2021,Sat Apr 24 17:26:29 PDT 2021,Tue Apr 27 17:26:29 PDT 2021,,,,36,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-17.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss619-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,,
33P2GD6NRN70JHX9D9RFIBLCX0YHKV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3DHE4R9OCXRTPPW2UZ8UMZJ4BGLG2H,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:30:30 PDT 2021,Sat Apr 24 17:30:39 PDT 2021,Tue Apr 27 17:30:39 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-17.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss619-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,,
33P2GD6NRN70JHX9D9RFIBLCX0YHKV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3HL8HNGX46HYB9L64OHRE1R6G7X9F5,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:47:04 PDT 2021,Sat Apr 24 17:47:28 PDT 2021,Tue Apr 27 17:47:28 PDT 2021,,,,24,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-17.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss619-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3L1EFR8WWTKWOPNCEMCQPHVJ6R9F91,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,35DR22AR5E0TWTNBN9M3TVORKKI3X8,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:38:55 PDT 2021,Sat Apr 24 17:38:59 PDT 2021,Tue Apr 27 17:38:59 PDT 2021,,,,4,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss847-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-0.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3L1EFR8WWTKWOPNCEMCQPHVJ6R9F91,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,3I33IC7ZWGISFYJZ8ZGKQD81DL92AS,AHOMF1C0WQ5EN,Submitted,Sat Apr 24 17:35:31 PDT 2021,Sat Apr 24 17:35:57 PDT 2021,Tue Apr 27 17:35:57 PDT 2021,,,,26,100% (1/1),100% (1/1),100% (1/1),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss847-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-0.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3L1EFR8WWTKWOPNCEMCQPHVJ6R9F91,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,3OE22WJIGJ4TMQZIGFNCMWIY0UDQU4,AM3R2Z15PS86B,Submitted,Sat Apr 24 17:21:58 PDT 2021,Sat Apr 24 17:22:37 PDT 2021,Tue Apr 27 17:22:37 PDT 2021,,,,39,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss847-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-0.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3PKJ68EHDNB58XRRVOR3HWLZIBYJHY,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:42 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:42 PDT 2021,,,3NC5L260MP21IWPC6D09BRMVB6JFOP,ARJDD0Z3R65BD,Submitted,Sat Apr 24 17:49:02 PDT 2021,Sat Apr 24 17:49:27 PDT 2021,Tue Apr 27 17:49:27 PDT 2021,,,,25,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-20.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss440-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss477-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3PKJ68EHDNB58XRRVOR3HWLZIBYJHY,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:42 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:42 PDT 2021,,,3RUIQRXJBC4FC3WBFWNFENNLDXZLLI,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:39:09 PDT 2021,Sat Apr 24 17:39:19 PDT 2021,Tue Apr 27 17:39:19 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-20.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss440-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss477-1.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3PKJ68EHDNB58XRRVOR3HWLZIBYJHY,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:42 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:42 PDT 2021,,,3VAR3R6G1QHS3HFPYZU31Z59O258O0,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:38:20 PDT 2021,Sat Apr 24 17:38:25 PDT 2021,Tue Apr 27 17:38:25 PDT 2021,,,,5,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss722-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-20.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss440-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss477-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3QXFBUZ4ZKV0MH7ANHDZ3YI9KRJUG6,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3I7DHKZYGOGFAMJU1Y4A2LM4UBDF5J,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:40:58 PDT 2021,Sat Apr 24 17:41:03 PDT 2021,Tue Apr 27 17:41:03 PDT 2021,,,,5,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-13.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-18.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss222-12.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3QXFBUZ4ZKV0MH7ANHDZ3YI9KRJUG6,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3JC6VJ2SACZKEV2MQIIIOKBDXV0A51,A2DTFY1ZHQ0R80,Submitted,Sat Apr 24 17:36:12 PDT 2021,Sat Apr 24 17:37:16 PDT 2021,Tue Apr 27 17:37:16 PDT 2021,,,,64,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-13.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-18.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss222-12.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,,
3QXFBUZ4ZKV0MH7ANHDZ3YI9KRJUG6,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:48 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:48 PDT 2021,,,3JV9LGBJWUU7WWL7HX6RTCM7CLHGON,A3AFLE1W4L89MH,Submitted,Sat Apr 24 17:32:14 PDT 2021,Sat Apr 24 17:32:33 PDT 2021,Tue Apr 27 17:32:33 PDT 2021,,,,19,100% (2/2),100% (2/2),100% (2/2),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss74-13.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-18.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss305-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss222-12.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3RZS0FBRWKPAD0J949IM31AVEIZPCV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,36PW28KO40CKAEVF1JBLSEHQAOYEA5,A3E3R2Y577HGEN,Submitted,Sat Apr 24 17:31:40 PDT 2021,Sat Apr 24 17:43:27 PDT 2021,Tue Apr 27 17:43:27 PDT 2021,,,,707,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,,
3RZS0FBRWKPAD0J949IM31AVEIZPCV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,3DR23U6WE6UPPAUO7J22NJ7IYDKETR,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:40:33 PDT 2021,Sat Apr 24 17:40:37 PDT 2021,Tue Apr 27 17:40:37 PDT 2021,,,,4,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,,
3RZS0FBRWKPAD0J949IM31AVEIZPCV,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:49 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:49 PDT 2021,,,3N1FSUEFL6G0GJ1YWNQA9TD5I234DT,A2W3SU4RZN9AZD,Submitted,Sat Apr 24 17:46:41 PDT 2021,Sat Apr 24 17:47:27 PDT 2021,Tue Apr 27 17:47:27 PDT 2021,,,,46,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Not Wearing Mask,Wearing Mask Incorrectly,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3KWGG5KP6JH4SXMWCTQUMXG09DOCMM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:42 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:42 PDT 2021,,,3C44YUNSI25M5CNHU7IYCRO09YWPD2,A29CNQYJWMJ7G9,Submitted,Sat Apr 24 17:25:31 PDT 2021,Sat Apr 24 17:26:50 PDT 2021,Tue Apr 27 17:26:50 PDT 2021,,,,79,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss295-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss768-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss768-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-21.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss309-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss477-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3KWGG5KP6JH4SXMWCTQUMXG09DOCMM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:42 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:42 PDT 2021,,,3PJ71Z61R5I7LURYXP26PZNCFXD913,A3AFLE1W4L89MH,Submitted,Sat Apr 24 17:38:45 PDT 2021,Sat Apr 24 17:39:06 PDT 2021,Tue Apr 27 17:39:06 PDT 2021,,,,21,100% (2/2),100% (2/2),100% (2/2),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss295-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss7-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss768-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss768-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss251-21.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss309-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss477-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
